,date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner,elo_diff,winrate_10_diff,winrate_30_diff,experience_diff,rank_diff,h2h_winrate,team_1_wins
32394,2017-08-01,PENTA,Gux & Friends,Inferno,16,11,1,1,8,7,8,4,2879,2313134,21,89,16,11,1,128.65134861604406,0.29999999999999993,0.32727272727272727,1,-68,0.5,1
32395,2017-08-01,iGame.com,VITALIS,Cache,13,16,2,2,3,11,10,5,2879,2313153,64,50,13,16,2,42.72878633705727,-0.09999999999999998,0.13333333333333336,25,14,0.5,0
32396,2017-08-01,Gatekeepers,EnVyUs Academy,Inferno,16,13,1,2,6,8,10,5,3029,2313092,36,71,16,13,1,-55.163346434430196,0.0,0.038461538461538436,-134,-35,0.5,1
32397,2017-07-31,Chiefs,Tainted Minds,Nuke,16,13,1,2,9,5,7,8,2897,2313118,27,75,16,13,1,93.8170454950432,0.5,0.0,240,-48,0.45,1
32398,2017-07-31,CLG Academy,Bee's Money Crew,Inferno,12,16,2,1,6,9,6,7,2836,2313082,83,96,12,16,2,-67.67887529449877,0.2,0.3333333333333333,24,-13,0.5,0
32399,2017-07-31,Complexity,Bee's Money Crew,Train,12,16,2,1,8,7,4,9,2836,2313097,86,96,12,16,2,287.93239642389835,-0.19999999999999996,-0.23333333333333328,481,-10,0.5,0
32400,2017-07-31,SK,TeamOne,Train,16,1,1,2,2,0,14,1,1040,2313084,1,203,2,1,1,49.26682130965628,-0.30000000000000004,-0.2666666666666667,-201,-202,1.0,1
32401,2017-07-31,SK,TeamOne,Cache,13,16,2,1,5,10,8,6,1040,2313084,1,203,2,1,1,76.75935044644393,-0.09999999999999998,-0.2666666666666667,-201,-202,1.0,1
32402,2017-07-31,SK,TeamOne,Inferno,16,9,1,2,6,4,10,5,1040,2313084,1,203,2,1,1,101.80237767452354,0.0,-0.2333333333333334,-201,-202,1.0,1
32403,2017-07-31,Rise Nation,Bee's Money Crew,Cobblestone,16,10,1,2,8,3,8,7,2836,2313112,60,96,2,0,1,189.45001043330126,-0.30000000000000004,-0.23333333333333328,142,-36,0.5,1
32404,2017-07-31,Rise Nation,Bee's Money Crew,Train,22,19,1,1,8,7,7,8,2836,2313112,60,96,2,0,1,205.54680909391186,0.13333333333333341,0.10000000000000009,142,-36,1.0,1
32405,2017-07-31,Chiefs,BOOT-d[S],Overpass,16,9,1,2,9,1,7,8,2932,2312908,27,76,16,9,1,199.49370538592916,0.5,0.19999999999999996,254,-49,1.0,1
32406,2017-07-31,Recca,BOOT-d[S],Cache,2,16,2,2,0,3,2,13,2932,2312909,53,76,2,16,2,-59.91120389583898,0.29999999999999993,0.09999999999999998,-134,-23,0.125,0
32407,2017-07-31,Planetkey,WySix,Inferno,9,16,2,2,5,5,4,11,2879,2313111,90,86,9,16,2,-51.50760675139827,-0.5,-0.5,-6,4,0.5,0
32408,2017-07-31,Grayhound,Recca,Train,12,16,2,1,9,6,3,10,2932,2312911,49,53,12,16,2,257.7529308073415,0.20000000000000007,0.1333333333333333,353,-4,0.5,0
32409,2017-07-31,Grayhound,NSPR,Overpass,16,14,1,1,8,7,8,7,2932,2312913,49,141,16,14,1,285.3773323035423,0.4,0.19999999999999996,453,-92,0.5,1
32410,2017-07-31,iGame.com,Epsilon,Cache,16,10,1,2,6,5,10,5,2879,2313104,64,62,16,10,1,-55.50233418524476,-0.19999999999999996,-0.2,-336,2,0.5,1
32411,2017-07-31,Playing Ducks,undefined,Overpass,16,11,1,2,6,6,10,5,2879,2313106,45,36,16,11,1,-198.52520531731557,-0.2,-0.29166666666666663,-7,9,0.5,1
32412,2017-07-31,Gatekeepers,PRIDE,Inferno,16,19,2,1,10,5,5,10,2879,2313110,40,71,16,19,2,-22.766376110921783,0.19999999999999996,0.0714285714285714,-269,-31,0.5,0
32413,2017-07-31,Playing Ducks,iGame.com,Inferno,12,16,2,1,6,9,6,7,2879,2313105,45,64,12,16,2,-157.61719670354614,-0.4,-0.12666666666666665,-47,-19,0.5,0
32414,2017-07-31,PENTA,pro100,Inferno,16,12,1,1,8,7,8,5,2879,2313107,21,58,16,12,1,168.89044610228007,0.49999999999999994,0.45,-534,-37,0.5,1
32415,2017-07-31,Team123,WySix,Overpass,16,14,1,2,6,9,10,5,2879,2313109,67,86,16,14,1,-46.85614369268728,-0.5555555555555556,-0.5555555555555556,-8,-19,0.5,1
32416,2017-07-31,Grayhound,TheMongolz,Train,12,16,2,1,9,6,3,10,2932,2312912,49,66,12,16,2,288.57119608137964,0.6000000000000001,0.16666666666666663,403,-17,0.5,0
32417,2017-07-30,TeamOne,Merciless,Overpass,16,3,1,1,12,3,4,0,3003,2312987,203,184,2,0,1,338.90347048056924,0.7,0.8,439,19,0.5,1
32418,2017-07-30,undefined,Outlaws,Train,16,12,1,2,8,5,8,7,3002,2313060,36,35,16,12,1,-13.024240535894933,-0.39999999999999997,-0.09999999999999998,22,1,1.0,1
32419,2017-07-30,teamasd,Spirit Academy,Mirage,10,16,2,2,4,7,6,9,3025,2313023,217,97,0,2,2,-88.22610018824525,-0.7,-0.4666666666666667,-92,120,0.0,0
32420,2017-07-30,teamasd,Spirit Academy,Train,11,16,2,1,7,8,4,8,3025,2313023,217,97,0,2,2,-112.27044702860849,-0.8,-0.5,-92,120,0.0,0
32421,2017-07-30,NSPR,Signature,Mirage,5,16,2,2,1,5,4,11,2932,2312906,141,81,5,16,2,-13.535537856576639,0.0,-0.1333333333333333,-107,60,0.2857142857142857,0
32422,2017-07-30,Recca,NSPR,Cache,16,13,1,2,9,5,7,8,2932,2312907,53,141,16,13,1,100.35704642291739,0.19999999999999996,0.1333333333333333,98,-88,0.5,1
32423,2017-07-30,Mask Off,CLG Academy,Inferno,3,16,2,2,1,3,2,13,2836,2313076,58,83,3,16,2,78.26257573117823,0.49999999999999994,0.13454545454545452,-3,-25,0.5,0
32424,2017-07-30,RONIN,EZG,Inferno,16,14,1,1,6,9,10,5,2836,2313078,95,124,16,14,1,-41.7574316274131,0.4,0.4,36,-29,0.5,1
32425,2017-07-30,CLG Academy,Denial,Overpass,16,7,1,2,7,1,9,6,2836,2313080,83,67,16,7,1,-187.21210091985745,-0.39999999999999997,-0.25384615384615383,-64,16,0.5,1
32426,2017-07-30,Final Feature,EZG,Cobblestone,13,16,2,2,6,8,7,8,2836,2313071,105,124,13,16,2,13.636453821687383,0.3,0.4666666666666667,47,-19,0.5,0
32427,2017-07-30,Bee's Money Crew,RONIN,Train,16,3,1,2,4,0,12,3,2836,2313069,96,95,2,0,1,48.09094590614245,0.0,0.06666666666666665,-33,1,0.5,1
32428,2017-07-30,Bee's Money Crew,RONIN,Overpass,16,7,1,1,12,3,4,4,2836,2313069,96,95,2,0,1,75.68967856046015,0.09999999999999998,0.16666666666666663,-33,1,1.0,1
32429,2017-07-30,TeamOne,Merciless,Cobblestone,19,17,1,1,10,5,5,10,3003,2312987,203,184,2,0,1,346.86871006207434,0.7,0.8,439,19,1.0,1
32430,2017-07-30,TheMongolz,BOOT-d[S],Cache,11,16,2,2,5,7,6,9,2932,2312903,66,76,11,16,2,-111.270486964366,-0.09999999999999998,0.06666666666666665,-181,-10,0.0,0
32431,2017-07-30,GameplayDNA,Gatekeepers,Cache,8,16,2,1,4,11,4,5,3019,2313003,123,40,1,2,2,54.92623054075011,0.15714285714285714,0.32380952380952377,-8,83,0.5,0
32432,2017-07-30,Rise Nation,Complexity,Cobblestone,16,14,1,2,5,10,11,4,2836,2313074,60,86,2,1,1,-29.177346262537412,0.09999999999999998,0.03333333333333344,-337,-26,0.5,1
32433,2017-07-30,KlikTech,Gux & Friends,Cobblestone,16,8,1,2,6,3,10,5,2879,2312751,172,102,16,8,1,-59.46361921972789,-0.09999999999999998,0.0030303030303029943,33,70,0.5,1
32434,2017-07-30,Complexity,District 7,Inferno,16,14,1,2,6,9,10,5,2836,2313088,86,85,16,14,1,221.81779554794343,0.20000000000000007,0.22941176470588232,467,1,0.5,1
32435,2017-07-30,Playing Ducks,Gux & Friends,Inferno,12,16,2,1,8,7,4,9,2879,2312966,45,102,12,16,2,-75.17253375622727,-0.19999999999999998,-0.10256410256410253,14,-57,0.5,0
32436,2017-07-30,District 7,RONIN,Overpass,19,17,1,1,5,10,10,5,2836,2313081,85,95,19,17,1,78.05233639616586,0.0,0.011111111111111072,-21,-10,0.5,1
32437,2017-07-30,Rise Nation,Complexity,Train,14,16,2,1,8,7,6,9,2836,2313074,60,86,2,1,1,-1.474898117155817,0.19999999999999996,0.06666666666666676,-338,-26,1.0,1
32438,2017-07-30,undefined,Gatekeepers,Train,16,14,1,2,13,2,3,12,2879,2312967,36,40,16,14,1,-25.912488926715923,-0.5,-0.029166666666666674,17,-4,0.0,1
32439,2017-07-30,Rise Nation,Complexity,Inferno,19,15,1,2,5,10,10,5,2836,2313074,60,86,2,1,1,30.66094420357672,0.30000000000000004,0.10000000000000009,-338,-26,1.0,1
32440,2017-07-30,Spartak,Spirit Academy,Train,16,8,1,1,11,4,5,4,3025,2313083,50,97,2,1,1,-71.48255752600357,-0.46666666666666673,-0.2,-92,-47,0.5,1
32441,2017-07-30,Spartak,Spirit Academy,Overpass,9,16,2,1,2,13,7,3,3025,2313083,50,97,2,1,1,-32.99012214591335,-0.2714285714285714,-0.10476190476190478,-92,-47,1.0,1
32442,2017-07-30,Spartak,Spirit Academy,Inferno,16,8,1,1,8,7,8,1,3025,2313083,50,97,2,1,1,2.0392813811258748,-0.09999999999999998,0.0,-92,-47,1.0,1
32443,2017-07-30,GameplayDNA,Gatekeepers,Cobblestone,10,16,2,2,2,9,8,7,3019,2313003,123,40,1,2,2,35.10017209290231,-0.050000000000000044,0.22058823529411764,-9,83,0.0,0
32444,2017-07-30,GameplayDNA,Gatekeepers,Inferno,16,6,1,1,10,5,6,1,3019,2313003,123,40,1,2,2,-0.12171944233364229,-0.13333333333333341,0.11111111111111105,-9,83,0.0,0
32445,2017-07-29,Recca,MVP Project,Inferno,8,16,2,2,3,6,5,10,2932,2312902,53,109,8,16,2,66.42903458859496,0.6,0.5666666666666667,134,-56,0.5,0
32446,2017-07-29,Mask Off,EZG,Train,16,7,1,1,9,6,7,1,2836,2313045,58,124,2,0,1,-20.59664760787382,0.19999999999999996,-0.06521739130434784,21,-66,0.5,1
32447,2017-07-29,Mask Off,EZG,Inferno,16,6,1,1,12,3,4,3,2836,2313045,58,124,2,0,1,13.29815459856627,0.36666666666666664,0.125,21,-66,1.0,1
32448,2017-07-29,exceL,Endpoint,Overpass,14,16,2,2,7,8,7,8,2979,2312421,177,136,1,1,2,-29.005185643174627,0.09999999999999998,-0.08205128205128204,-204,41,0.5,0
32449,2017-07-29,exceL,Endpoint,Inferno,16,9,1,2,5,5,11,4,2979,2312421,177,136,1,1,2,-58.339898366796206,0.0,-0.12962962962962965,-204,41,0.0,0
32450,2017-07-29,CLG Red,CLG Academy,Train,4,16,2,1,4,11,0,5,2836,2313044,201,83,0,2,2,144.85642408938475,0.19999999999999996,0.4557165861513688,-4,118,0.5,0
32451,2017-07-29,CLG Red,CLG Academy,Overpass,3,16,2,2,2,2,1,14,2836,2313044,201,83,0,2,2,100.23750469773358,0.09999999999999998,0.3988095238095238,-4,118,0.0,0
32452,2017-07-29,EN9MY,Black Dragons,Train,16,13,1,1,11,4,5,9,3003,2312984,331,204,16,13,1,-45.44283605161672,-0.2,-0.11188811188811193,-2,127,0.5,1
32453,2017-07-29,Reason,Prophecy,Overpass,13,16,2,1,4,11,9,5,2979,2312420,173,116,0,2,2,166.1862909219792,0.10000000000000003,0.32727272727272727,26,57,0.5,0
32454,2017-07-29,TheMongolz,NSPR,Cache,16,8,1,2,5,4,11,4,2932,2312898,66,141,16,8,1,49.90806039951349,0.0,0.06666666666666665,50,-75,0.5,1
32455,2017-07-29,MVP Project,NSPR,Train,16,9,1,2,8,2,8,7,2932,2312899,109,141,16,9,1,89.67331336710913,0.6,0.6,-36,-32,0.5,1
32456,2017-07-29,Final Feature,Denial,Train,8,16,2,1,5,10,3,6,2836,2313033,105,67,8,16,2,-123.18675217696546,-0.3,-0.1333333333333333,-42,38,0.5,0
32457,2017-07-29,Merciless,Furious,Cache,16,11,1,1,6,9,10,2,3003,2312983,184,110,16,11,1,111.31310204375086,-0.1,-0.16666666666666666,-93,74,0.5,1
32458,2017-07-29,TeamOne,EN9MY,Train,12,16,2,2,8,5,4,11,3003,2312985,203,331,2,1,1,325.3016209031175,0.29999999999999993,0.46666666666666673,434,-128,0.5,1
32459,2017-07-29,EZG,RONIN,Train,3,16,2,1,3,12,0,4,2836,2313025,124,95,3,16,2,29.054877578701962,-0.15000000000000002,-0.15000000000000002,-36,29,0.5,0
32460,2017-07-29,TeamOne,EN9MY,Nuke,16,5,1,2,6,0,10,5,3003,2312985,203,331,2,1,1,333.8291542348911,0.29999999999999993,0.5256410256410257,434,-128,1.0,1
32461,2017-07-29,Reason,Prophecy,Mirage,7,16,2,1,6,9,1,7,2979,2312420,173,116,0,2,2,119.94951563789505,0.0,0.2623188405797101,26,57,0.0,0
32462,2017-07-29,TeamOne,EN9MY,Cache,16,8,1,1,9,6,7,2,3003,2312985,203,331,2,1,1,342.00034712825936,0.29999999999999993,0.580952380952381,434,-128,1.0,1
32463,2017-07-29,Bee's Money Crew,CLG Academy,Inferno,16,9,1,2,8,2,8,7,2836,2313053,96,83,2,0,1,44.99639031014476,0.2666666666666666,0.2528735632183908,-23,13,0.5,1
32464,2017-07-29,Complexity,Denial,Inferno,16,14,1,2,8,7,8,7,2836,2313065,86,67,2,0,1,120.1210972033548,-0.09999999999999998,0.033333333333333326,395,19,1.0,1
32465,2017-07-29,Complexity,Denial,Overpass,19,16,1,1,10,5,5,10,2836,2313065,86,67,2,0,1,141.4782531602857,0.0,0.09999999999999998,395,19,1.0,1
32466,2017-07-29,Epsilon,Infused,Mirage,16,10,1,1,9,6,7,4,2979,2312423,62,107,2,0,1,168.6103322081824,0.3,0.31666666666666665,392,-45,0.5,1
32467,2017-07-29,Method,EnVyUs Academy,Cobblestone,11,16,2,2,1,11,10,5,2979,2312445,151,74,0,2,2,-115.91513625288053,-0.09999999999999998,-0.04545454545454547,-126,77,0.5,0
32468,2017-07-29,Mask Off,Rise Nation,Train,2,16,2,1,2,13,0,3,2836,2313063,58,60,0,2,2,-282.34799581489574,-0.30000000000000004,-0.28666666666666674,-124,-2,0.0,0
32469,2017-07-29,Mask Off,Rise Nation,Overpass,13,16,2,2,5,9,8,7,2836,2313063,58,60,0,2,2,-292.87418448264793,-0.4,-0.30512820512820515,-124,-2,0.0,0
32470,2017-07-29,Epsilon,Infused,Inferno,16,9,1,1,7,8,9,1,2979,2312423,62,107,2,0,1,186.1950430075742,0.3,0.33137254901960783,392,-45,1.0,1
32471,2017-07-29,Bee's Money Crew,CLG Academy,Overpass,16,7,1,1,10,5,6,2,2836,2313053,96,83,2,0,1,72.87508588442961,0.3142857142857143,0.3142857142857143,-23,13,1.0,1
32472,2017-07-29,Keyd,Merciless,Cobblestone,14,16,2,1,7,8,7,8,3003,2312986,176,184,0,2,2,107.9634351208415,0.575,0.375,71,-8,0.5,0
32473,2017-07-29,Keyd,Merciless,Inferno,6,16,2,2,4,3,2,13,3003,2312986,176,184,0,2,2,66.32780123407247,0.37777777777777777,0.2777777777777778,71,-8,0.0,0
32474,2017-07-29,Rise Nation,Final Feature,Nuke,16,14,1,1,11,4,5,10,2836,2313048,60,105,2,1,1,334.5240156028626,0.7,0.30000000000000004,101,-45,0.5,1
32475,2017-07-29,Rise Nation,Final Feature,Mirage,11,16,2,2,5,7,6,9,2836,2313048,60,105,2,1,1,342.6667395875934,0.7,0.33333333333333337,101,-45,1.0,1
32476,2017-07-29,Rise Nation,Final Feature,Overpass,16,8,1,2,9,0,7,8,2836,2313048,60,105,2,1,1,350.4821274828014,0.7,0.4,101,-45,1.0,1
32477,2017-07-29,Method,EnVyUs Academy,Cache,12,16,2,2,7,6,5,10,2979,2312445,151,74,0,2,2,-137.6182007941161,-0.29999999999999993,-0.09855072463768116,-126,77,0.0,0
32478,2017-07-28,Mask Off,FGE,Overpass,16,7,1,2,5,3,11,4,2880,2312962,58,84,16,7,1,0.18739657602100124,0.5,0.4444444444444444,27,-26,0.5,1
32479,2017-07-28,Pnda,FlipSid3 Academy,Overpass,16,1,1,1,14,1,2,0,2880,2312988,88,269,16,1,1,-15.092516514423323,0.0,0.0,1,-181,0.5,1
32480,2017-07-28,Enter,Ajax,Overpass,6,16,2,1,4,11,2,5,2880,2312989,115,137,6,16,2,6.699173486041445,0.5,0.5,4,-22,0.5,0
32481,2017-07-28,New4,Wings,Inferno,16,11,1,1,9,6,7,5,2981,2312970,132,240,16,11,1,-12.901962683717557,-0.5,-0.5,38,-108,0.5,1
32482,2017-07-28,TYLOO,ViCi,Cobblestone,16,8,1,1,11,4,5,4,3008,2312836,31,56,3,0,1,-150.56683174303453,-0.5,-0.3333333333333333,189,-25,0.3,1
32483,2017-07-28,TYLOO,ViCi,Train,19,16,1,1,6,9,9,6,3008,2312836,31,56,3,0,1,-105.50665160936387,-0.39999999999999997,-0.3,189,-25,0.3333333333333333,1
32484,2017-07-28,TYLOO,ViCi,Inferno,19,17,1,2,9,6,6,9,3008,2312836,31,56,3,0,1,-64.07721495500527,-0.19999999999999996,-0.23333333333333334,189,-25,0.36363636363636365,1
32485,2017-07-28,undefined,Tricked,Mirage,16,19,2,1,9,6,6,9,3004,2312968,36,65,16,19,2,-87.69128321495396,-0.09999999999999998,0.1333333333333333,-648,-29,1.0,0
32486,2017-07-28,Merciless,Furious,Cobblestone,16,13,1,1,7,8,9,5,3003,2312974,184,110,16,13,1,173.23349666668105,0.19999999999999998,0.13333333333333333,-91,74,1.0,1
32487,2017-07-28,Bpro,eXtatus,Cache,14,16,2,1,11,4,3,12,3002,2312979,80,44,14,16,2,-242.0357403629905,-0.29999999999999993,-0.2666666666666667,40,36,0.0,0
32488,2017-07-28,Nemiga,Gatekeepers,Train,10,16,2,1,4,11,6,5,3002,2312973,167,40,10,16,2,-33.78091483312983,-0.20000000000000007,-0.012280701754386003,549,127,0.5,0
32489,2017-07-28,Complexity,Gorilla Core,Inferno,16,3,1,1,13,2,3,1,2836,2313010,86,259,16,3,1,403.0662058666453,0.6,0.4333333333333333,458,-173,0.5,1
32490,2017-07-28,hookahlike,Keyd,Cobblestone,11,16,2,2,2,10,9,6,3003,2312976,218,176,11,16,2,-80.14722467890147,-0.5,-0.5,-78,42,0.5,0
32491,2017-07-28,Black Dragons,EN9MY,Cobblestone,12,16,2,1,3,12,9,4,3003,2312977,204,331,12,16,2,21.551336992132292,0.09999999999999998,0.09047619047619049,-1,-127,0.5,0
32492,2017-07-28,TeamOne,Merciless,Cache,16,12,1,1,12,3,4,9,3003,2312982,203,184,16,12,1,307.28813820080063,0.29999999999999993,0.503030303030303,438,19,1.0,1
32493,2017-07-28,Keyd,EN9MY,Cobblestone,16,13,1,2,3,11,13,2,3003,2312980,176,331,16,13,1,57.604196321293784,0.19999999999999996,0.22083333333333333,66,-155,0.5,1
32494,2017-07-28,hookahlike,Black Dragons,Cobblestone,9,16,2,2,6,4,3,12,3003,2312981,218,204,9,16,2,-34.85833488428011,-0.4,-0.3333333333333333,-11,14,0.5,0
32495,2017-07-28,ALTERNATE aTTaX,Team123,Overpass,16,4,1,1,11,4,5,0,2879,2312936,78,63,16,4,1,65.06378051227694,-0.09999999999999998,-0.09999999999999998,597,15,0.5,1
32496,2017-07-27,TYLOO,EHOME,Mirage,16,3,1,2,3,1,13,2,3008,2312834,31,156,2,0,1,248.12273644351512,0.2,0.0,283,-125,0.8823529411764706,1
32497,2017-07-27,ViCi,UYA,Cache,5,16,2,2,3,3,2,13,3008,2312835,56,126,2,1,1,264.66346349907917,0.09999999999999998,0.27499999999999997,294,-70,1.0,1
32498,2017-07-27,ViCi,UYA,Inferno,16,11,1,2,6,6,10,5,3008,2312835,56,126,2,1,1,276.1158140971984,0.09999999999999998,0.2866666666666666,294,-70,1.0,1
32499,2017-07-27,Guerrilla Tactics,The Foundation,Overpass,16,10,1,2,9,2,7,8,2880,2312946,100,135,16,10,1,-40.21233181310936,0.4,0.36363636363636365,11,-35,0.5,1
32500,2017-07-27,BOOT,Invictus,Inferno,11,16,2,2,6,6,5,10,2981,2312951,183,220,11,16,2,19.463241371970298,0.2,-0.033333333333333326,-10,-37,0.0,0
32501,2017-07-27,The Foundation,Ajax,Overpass,13,16,2,2,7,7,6,9,2880,2312958,135,137,13,16,2,-34.15209148592953,-1.0,-1.0,0,-2,0.5,0
32502,2017-07-27,Miami Flamingos,Mythic,Overpass,16,13,1,2,11,3,5,10,2880,2312945,55,68,16,13,1,-37.352158868603965,-0.6,-0.5333333333333333,-288,-13,0.5,1
32503,2017-07-27,ex-Synthetik,Eanix,Overpass,12,16,2,2,2,11,10,5,2880,2312956,91,79,12,16,2,36.51779563342052,0.0,0.0,-2,12,0.5,0
32504,2017-07-27,TYLOO,EHOME,Overpass,16,2,1,1,13,2,3,0,3008,2312834,31,156,2,0,1,260.4979206896762,0.2,0.033333333333333326,283,-125,0.8888888888888888,1
32505,2017-07-27,Guerrilla Tactics,Blight,Overpass,9,16,2,1,4,11,5,5,2880,2312957,100,112,9,16,2,147.85207639290707,0.4,0.35784313725490197,-5,-12,0.5,0
32506,2017-07-27,Rise Nation,District 7,Train,16,9,1,1,10,5,6,4,2989,2312947,60,85,2,0,1,274.4949624124695,0.4,0.3596491228070176,135,-25,0.5,1
32507,2017-07-27,Rise Nation,District 7,Nuke,16,10,1,1,9,6,7,4,2989,2312947,60,85,2,0,1,285.42478543579705,0.4,0.38333333333333336,135,-25,0.6,1
32508,2017-07-27,Denial,RONIN,Overpass,9,16,2,2,1,9,8,7,2880,2312944,67,95,9,16,2,137.67553369706047,0.19999999999999996,0.09999999999999998,53,-28,1.0,0
32509,2017-07-27,Denial,Eanix,Overpass,13,16,2,1,7,8,6,8,2880,2312943,67,79,13,16,2,89.14845709818587,0.26666666666666666,0.16666666666666669,92,-12,0.5,0
32510,2017-07-27,FGE,Rise Nation,Overpass,14,16,2,1,3,12,11,4,2880,2312964,84,60,14,16,2,-341.4426013146053,-1.0,-0.8333333333333334,-155,24,0.5,0
32511,2017-07-27,ViCi,UYA,Train,16,11,1,2,8,4,8,7,3008,2312835,56,126,2,1,1,286.9613332485792,0.19999999999999996,0.33076923076923076,294,-70,1.0,1
32512,2017-07-27,CLG Academy,Blight,Overpass,16,12,1,2,8,5,8,7,2880,2312955,83,112,16,12,1,126.78229253786867,0.2,0.2888888888888889,13,-29,0.5,1
32513,2017-07-27,Chiefs,TheMongolz,Cobblestone,16,8,1,1,10,5,6,3,2932,2312893,27,66,16,8,1,310.2332178410111,0.5,0.19999999999999996,432,-39,0.6,1
32514,2017-07-27,AVANGAR,Spirit Academy,Overpass,0,16,2,2,0,1,0,15,3019,2312950,61,97,0,2,2,158.05136069673904,0.0,0.19999999999999996,577,-36,1.0,0
32515,2017-07-27,Riotous Raccoons,Funky Monkeys,Overpass,16,7,1,1,14,1,2,6,2897,2312960,131,158,16,7,1,0.5081756933602719,0.4,0.42857142857142855,14,-27,0.5,1
32516,2017-07-27,Bpro,WySix,Overpass,10,16,2,2,3,8,7,8,2879,2312933,80,90,10,16,2,78.73633868864135,-0.2,0.033333333333333326,247,-10,0.5,0
32517,2017-07-27,PRIDE,Gux & Friends,Overpass,11,16,2,1,6,9,5,7,2879,2312935,71,102,11,16,2,148.1145541872229,0.09999999999999998,0.11538461538461536,271,-31,0.0,0
32518,2017-07-27,FlipSid3,PRIDE,Cache,14,16,2,2,3,12,11,4,2879,2312613,21,71,14,16,2,56.66722381514319,0.29999999999999993,0.09999999999999998,-192,-50,0.0,0
32519,2017-07-27,PRIDE,Tricked,Train,14,16,2,2,3,12,11,4,3004,2312949,71,65,14,16,2,-60.7002350702021,-0.09999999999999998,0.06666666666666665,-397,6,0.0,0
32520,2017-07-27,FlipSid3,Team123,Inferno,16,8,1,2,4,5,12,3,2879,2312931,21,63,16,8,1,137.01763531869324,0.26666666666666666,0.23333333333333334,91,-42,0.5,1
32521,2017-07-27,Gatekeepers,FlipSid3,Overpass,12,16,2,1,7,8,5,8,2879,2312934,40,21,12,16,2,-28.943357427603587,0.20000000000000007,0.033333333333333326,-75,19,0.5,0
32522,2017-07-27,AVANGAR,Spirit Academy,Inferno,9,16,2,1,5,10,4,6,3019,2312950,61,97,0,2,2,112.42175005439617,-0.09999999999999998,0.16666666666666663,577,-36,0.75,0
32523,2017-07-27,Chiefs,MVP Project,Train,16,8,1,2,5,4,11,4,2932,2312896,27,109,16,8,1,290.5375583005173,0.0,-0.30000000000000004,518,-82,0.5,1
32524,2017-07-27,Masterminds,Legacy,Overpass,7,16,2,2,1,7,6,9,2897,2312879,128,94,7,16,2,-165.3444763081634,-0.2,-0.13333333333333336,-158,34,0.0,0
32525,2017-07-27,TRIDENT Storm,Funkd,Overpass,4,16,2,2,2,3,2,13,2897,2312965,171,101,4,16,2,50.590864237849246,-0.2,-0.21428571428571427,-14,70,0.5,0
32526,2017-07-27,Grayhound,Athletico,Overpass,16,5,1,2,6,0,10,5,2897,2312961,49,69,16,5,1,86.44912762930312,0.20000000000000007,0.19999999999999996,311,-20,0.7692307692307693,1
32527,2017-07-27,NSPR,BOOT-d[S],Train,5,16,2,2,4,2,1,14,2932,2312895,141,76,5,16,2,-208.94377877134457,-0.3,-0.10000000000000003,-229,65,0.0,0
32528,2017-07-27,Signature,MVP Project,Inferno,16,13,1,2,7,7,9,6,2932,2312897,81,109,16,13,1,-27.064375150658407,-0.16666666666666663,-0.1333333333333333,139,-28,0.5,1
32529,2017-07-26,Guerrilla Tactics,Ajax,Inferno,11,16,2,1,8,7,3,9,2880,2312885,100,137,11,16,2,-75.53502894379676,-0.6,-0.6153846153846154,11,-37,0.5,0
32530,2017-07-26,Chiefs,NSPR,Overpass,16,8,1,2,7,2,9,6,2932,2312889,27,141,16,8,1,416.58075431635984,0.8,0.39999999999999997,482,-114,0.5,1
32531,2017-07-26,Chiefs,Signature,Train,16,6,1,2,3,4,13,2,2932,2312890,27,81,16,6,1,313.14252202085163,0.5,0.2333333333333334,379,-54,0.5,1
32532,2017-07-26,Grayhound,Chiefs,Train,1,16,2,2,0,2,1,14,2932,2312888,49,27,1,16,2,-82.87048546401638,-0.19999999999999996,-0.16666666666666674,-34,22,1.0,0
32533,2017-07-26,Grayhound,BOOT-d[S],Train,16,14,1,2,11,4,5,10,2932,2312886,49,76,16,14,1,104.92470961291292,0.09999999999999998,0.1333333333333333,222,-27,0.0,1
32534,2017-07-26,EHOME,EMP,Mirage,9,16,2,1,6,9,3,7,2981,2312942,156,209,9,16,2,-46.205679311689664,-0.2,0.0,206,-53,0.5,0
32535,2017-07-26,District 7,ex-Synthetik,Overpass,22,18,1,1,8,7,7,8,2880,2312938,85,91,22,18,1,47.330644651795865,0.6,0.42857142857142855,20,-6,0.5,1
32536,2017-07-26,Rise Nation,Beacon,Overpass,16,4,1,1,12,3,4,1,2880,2312941,60,77,16,4,1,297.12860279208326,0.5,0.35507246376811596,134,-17,0.5,1
32537,2017-07-26,Guerrilla Tactics,ANTI ECO,Inferno,6,16,2,2,1,6,5,10,2880,2312815,100,129,6,16,2,-5.957558453407046,0.13333333333333333,0.1904761904761905,8,-29,0.5,0
32538,2017-07-26,Isurus,Keymotion,Train,16,10,1,2,6,5,10,5,3005,2312915,138,118,2,0,1,346.3713538608283,0.30000000000000004,0.6499999999999999,389,20,0.5,1
